ID,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
126944,33,4,1415145600,743,1,1,,0,7311.008333333333
349411,255,2,1426723200,621,1,1,,0,6617.383333333333
630781,458,7,1364688000,0,0,0,,0,0.0
463948,963,6,1421712000,354,1,0,,0,3407.3333333333335
452373,167,7,1396396800,0,0,0,,0,0.0
324245,849,6,1390867200,861,1,0,,0,7626.65
222694,208,7,1433203200,0,0,0,,0,0.0
48646,85,6,1381190400,687,1,0,,0,5888.7
626354,341,7,1387152000,0,0,0,,0,0.0
651600,841,5,1380931200,425,1,0,,0,2863.55
85679,234,3,1393632000,787,1,0,,0,6840.375
183869,333,7,1360713600,0,0,0,,0,0.0
283159,78,7,1375833600,0,0,0,,0,0.0
634703,764,7,1404604800,0,0,0,,0,0.0
706142,5,7,1431734400,0,0,0,,0,0.0
522728,547,6,1357344000,688,1,0,,0,6042.6
663580,705,6,1402704000,686,1,0,,0,6344.591666666666
46119,244,5,1396915200,534,1,0,,1,5044.808333333333
250823,513,3,1386547200,1681,1,0,,0,13505.741666666667
613782,894,6,1397347200,753,1,0,,0,6432.783333333334
200809,974,2,1415577600,1806,1,1,,0,14562.066666666668
269386,814,7,1438214400,0,0,0,,0,0.0
288820,989,5,1364515200,637,1,1,,0,5864.933333333333
365858,135,7,1431648000,0,0,0,,0,0.0
616253,425,1,1372723200,590,1,1,,0,6387.508333333333
260287,875,6,1419984000,352,1,0,,0,3353.4
168584,914,7,1360713600,0,0,0,,0,0.0
667415,1017,4,1368489600,0,0,0,,0,0.0
666578,880,1,1393113600,0,0,0,,0,0.0
443663,813,1,1392422400,845,1,1,,0,8798.825
103282,374,1,1423094400,1097,1,1,,0,10682.433333333332
659814,883,3,1398729600,417,1,0,,1,3892.5916666666667
204523,348,4,1423785600,665,1,0,,1,6770.825
105679,529,5,1399075200,777,1,1,,0,8040.5
571093,758,6,1386547200,415,1,0,,0,3524.4416666666666
41097,698,6,1436227200,1706,1,0,,0,13261.183333333332
139328,1115,2,1423872000,411,1,1,,0,6296.3
338773,216,2,1360195200,676,1,0,,1,4989.183333333333
196518,753,7,1364860800,0,0,0,,0,0.0
283593,736,1,1404604800,641,1,1,,1,7980.541666666667
260425,229,5,1367884800,653,1,0,,0,5641.433333333333
8772,1078,6,1370217600,438,1,0,,0,5331.783333333334
165827,715,4,1391040000,688,1,1,,0,6918.233333333334
711567,748,2,1430179200,344,1,0,,1,3895.9083333333333
25887,202,7,1403136000,0,0,0,,0,0.0
46929,626,5,1426636800,922,1,1,,0,8933.016666666666
252401,364,2,1395878400,660,1,0,,0,5204.966666666666
544688,791,6,1357344000,831,1,0,,0,7492.6
630754,8,6,1374537600,307,1,0,,0,2501.241666666667
355922,33,1,1403740800,932,1,1,,0,10159.625
553915,54,1,1391040000,560,1,0,,0,5067.833333333333
491425,59,2,1433894400,691,1,1,,0,8025.758333333333
42394,681,1,1425600000,431,1,0,,1,4140.916666666667
178531,267,5,1366934400,1510,1,0,,0,11685.966666666667
63227,39,1,1366848000,1046,1,1,,0,9496.075
513313,557,2,1388534400,721,1,1,,1,6455.475
522520,1058,4,1393545600,678,1,1,,1,6832.733333333334
492008,99,1,1370822400,431,1,0,,0,4287.866666666667
26376,641,4,1394236800,560,1,0,,0,5193.825
141308,537,5,1368230400,646,1,0,,0,5902.466666666666
695853,198,5,1400371200,493,1,1,,1,5496.833333333333
699596,994,6,1433721600,257,1,0,,0,2321.0583333333334
11724,1034,5,1368057600,796,1,0,,0,6017.625
475449,1068,4,1429833600,293,1,1,,0,4551.916666666667
77094,264,3,1377820800,837,1,0,,0,5986.241666666667
596587,427,2,1422662400,829,1,1,,1,8503.591666666667
424708,663,1,1398729600,803,1,1,,0,8441.108333333334
133400,452,2,1384646400,438,1,0,,0,4382.125
372317,78,4,1436486400,502,1,1,,0,4602.841666666666
469875,487,5,1415923200,640,1,0,,0,6122.575
489986,960,3,1437955200,614,1,1,,0,7028.6
76537,209,4,1388188800,582,1,0,,0,5586.6
228691,506,5,1437177600,794,1,0,,0,6829.675
500104,789,4,1375315200,522,1,1,,0,4300.733333333334
351509,257,2,1395360000,916,1,0,,1,6725.166666666667
403418,367,1,1380412800,520,1,0,,0,4540.225
141754,264,2,1427068800,813,1,1,,1,7617.341666666666
708723,464,3,1383955200,1234,1,1,,0,9887.75
606514,459,5,1429833600,1228,1,1,,0,10721.408333333333
573456,841,3,1420848000,411,1,0,,0,3258.016666666667
412036,675,4,1409702400,675,1,1,,0,6569.875
454167,150,2,1434499200,824,1,1,,0,9531.608333333334
536326,808,5,1367539200,585,1,0,,0,6034.441666666667
195050,4,2,1388620800,1092,1,0,,0,7509.391666666666
401658,104,7,1408406400,0,0,0,,0,0.0
666654,241,1,1359072000,620,1,0,,0,5236.975
549369,17,5,1378598400,823,1,0,,0,6619.875
525044,844,1,1426032000,582,1,1,,0,6654.383333333333
92889,1112,5,1431302400,700,1,0,,0,7180.2
417990,639,2,1399766400,418,1,0,,0,3710.925
560400,968,1,1360627200,1339,1,1,,0,11930.191666666668
332572,329,6,1399680000,429,1,0,,0,4322.616666666667
380004,365,2,1407715200,571,1,1,,0,6403.241666666667
380320,682,2,1393459200,2045,1,1,,0,14749.275
485277,1084,5,1376784000,810,1,1,,0,7037.691666666667
214984,1107,4,1393113600,590,1,0,,0,4647.666666666667
347030,601,3,1398211200,0,0,0,,1,0.0
554331,450,5,1391731200,1138,1,1,,1,9476.866666666667
180182,808,3,1434412800,589,1,1,,1,7104.016666666666
91585,226,5,1392336000,1038,1,1,,0,9703.775
337287,224,6,1364774400,432,1,0,,0,4972.85
5922,364,2,1387670400,592,1,0,,0,4523.583333333333
668590,483,1,1407974400,787,1,1,,0,8481.483333333334
162038,536,6,1359244800,0,0,0,,0,0.0
570046,346,5,1399161600,857,1,1,,0,9180.425
125515,1010,3,1436832000,618,1,0,,0,5493.216666666666
631827,927,5,1411084800,774,1,1,,0,6764.966666666666
488238,476,3,1362614400,670,1,1,,0,6047.216666666666
595013,309,1,1414108800,0,0,0,,1,0.0
669612,190,5,1423267200,684,1,1,,0,7251.0
522340,1065,6,1375574400,320,1,0,,0,2661.8083333333334
145188,429,7,1390262400,0,0,0,,0,0.0
29075,893,7,1391731200,0,0,0,,0,0.0
620257,113,6,1385683200,789,1,0,,0,8611.391666666666
423909,184,6,1378166400,486,1,0,,0,5467.908333333334
5513,885,4,1362873600,862,1,1,,1,7974.633333333333
157741,331,6,1406937600,597,1,0,,0,4743.858333333334
403411,805,5,1417737600,557,1,1,,0,6621.758333333333
668630,379,4,1369872000,432,1,0,,0,3491.016666666667
679924,454,5,1433030400,0,0,0,,1,0.0
127691,780,6,1435968000,263,1,0,,0,2711.9416666666666
350679,712,5,1391299200,501,1,0,,1,5411.483333333334
176758,876,7,1433894400,0,0,0,,0,0.0
468908,675,3,1364428800,0,0,0,,1,0.0
491932,1112,2,1420329600,777,1,1,,0,8921.216666666667
528951,645,1,1363996800,1573,1,1,,0,13184.091666666667
708502,271,5,1388361600,788,1,0,,1,6416.091666666666
225772,664,3,1357430400,537,1,0,,0,4370.533333333334
646442,680,1,1358812800,823,1,0,,0,6380.3
65737,534,4,1413072000,503,1,1,,0,5071.491666666667
495271,3,5,1397433600,965,1,0,,0,7668.6
678378,877,1,1434326400,1155,1,0,,1,9015.858333333334
540127,674,4,1383868800,898,1,0,,0,6710.916666666667
655764,396,4,1396915200,1204,1,0,,0,9993.233333333334
668040,931,6,1427932800,251,1,0,,0,2419.175
5574,578,3,1412985600,909,1,1,,0,9390.808333333332
540911,409,5,1366675200,467,1,0,,0,4398.116666666667
234996,206,6,1385510400,498,1,0,,0,5154.983333333334
144721,108,6,1397865600,1180,1,0,,0,9584.825
454454,760,7,1373587200,0,0,0,,0,0.0
42681,922,5,1357516800,750,1,1,,0,7130.108333333334
685198,1080,3,1360886400,920,1,1,,0,10851.908333333333
245786,845,7,1374451200,0,0,0,,0,0.0
489190,1014,3,1359331200,1417,1,1,,0,12102.75
452872,554,6,1389139200,345,1,0,,0,3221.1583333333333
438242,971,5,1405209600,882,1,0,,0,6799.291666666667
173708,736,3,1380412800,550,1,1,,0,5635.816666666667
500897,1113,3,1357862400,617,1,0,,0,4968.616666666667
252009,345,6,1412380800,313,1,0,,0,2816.608333333333
489277,358,1,1416960000,974,1,0,,0,7743.825
217799,27,6,1359504000,909,1,0,,0,7078.325
570087,210,3,1359590400,266,1,0,,0,2271.516666666667
277343,1087,6,1361404800,530,1,0,,0,5067.383333333333
246393,344,1,1367107200,1258,1,0,,1,7370.908333333334
333826,116,1,1408320000,764,1,0,,0,6724.35
273126,385,4,1380931200,0,0,0,,0,0.0
633257,139,2,1426550400,402,1,0,,0,4246.883333333333
536436,837,3,1382313600,274,1,1,,0,3223.9166666666665
392807,151,6,1425945600,642,1,0,,0,6726.791666666667
9658,325,5,1383091200,727,1,1,,0,7134.283333333334
672437,1096,7,1404172800,0,0,0,,0,0.0
495729,255,5,1415318400,595,1,1,,0,5920.775
463735,916,6,1397779200,581,1,0,,0,5779.75
639793,784,4,1381881600,797,1,1,,0,7643.233333333334
480953,632,5,1363737600,807,1,0,,0,6854.308333333333
410159,391,1,1408665600,950,1,1,,0,10092.808333333332
615202,398,2,1406592000,615,1,1,,0,6629.458333333333
293906,929,1,1437609600,904,1,1,,0,10698.391666666666
392923,294,1,1418860800,946,1,0,,0,7057.908333333334
196232,319,1,1401753600,783,1,0,,0,6687.6
596255,75,6,1388102400,621,1,0,,0,5474.525
549235,178,5,1382745600,943,1,0,,0,7476.458333333333
230156,779,4,1360713600,807,1,1,,0,7398.416666666667
597117,737,2,1431302400,1077,1,1,,0,10044.258333333333
685371,305,5,1372377600,502,1,1,,0,5041.2
646858,454,6,1417564800,257,1,0,,0,2249.3
251679,218,5,1413331200,693,1,1,,0,5692.025
67256,820,3,1374710400,1138,1,1,,0,12069.983333333334
241647,898,1,1376092800,1057,1,1,,0,10671.658333333333
84242,125,4,1403395200,1877,1,1,,0,15854.641666666666
264455,829,4,1381104000,808,1,1,,0,7126.166666666667
700950,451,6,1404432000,482,1,0,,0,5005.825
466720,78,2,1385424000,519,1,1,,0,5315.475
220602,301,7,1416268800,0,0,0,,0,0.0
437208,781,2,1428883200,670,1,0,,0,5281.866666666667
88172,255,3,1365465600,698,1,1,,1,6916.983333333334
441975,450,7,1384992000,0,0,0,,0,0.0
66246,132,3,1413158400,603,1,1,,0,6113.058333333333
400714,704,2,1393977600,1343,1,1,,0,12604.441666666668
629670,956,4,1407283200,512,1,0,,0,3692.4166666666665
354403,1105,1,1377475200,425,1,0,,1,3514.45
229713,395,5,1401926400,583,1,1,,0,4981.591666666666
392982,224,2,1396828800,342,1,0,,0,4084.725
16858,291,6,1419120000,456,1,0,,0,4413.116666666667
201905,86,3,1379635200,673,1,1,,0,6142.641666666666
53626,963,4,1378512000,1106,1,0,,0,9671.891666666666
475129,246,2,1400457600,1058,1,1,,0,10011.583333333334
504712,846,4,1414281600,786,1,1,,0,7100.783333333334
600087,476,3,1380931200,560,1,0,,0,4755.683333333333
230229,773,1,1423958400,921,1,1,,0,8983.116666666667
675976,1108,2,1381968000,1101,1,1,,0,14219.95
137686,147,1,1437955200,1199,1,1,,0,12707.483333333334
582562,929,1,1370476800,1015,1,0,,0,5712.108333333334
323476,619,5,1435536000,483,1,1,,0,5318.541666666667
136418,719,7,1383264000,0,0,0,,0,0.0
111652,131,5,1433894400,614,1,1,,0,6318.9
678755,502,6,1368662400,1380,1,0,,0,9504.908333333333
67477,1006,1,1371340800,766,1,0,,0,5249.291666666667
564828,120,2,1426982400,558,1,0,,0,5121.958333333333
570369,240,7,1433548800,0,0,0,,0,0.0
123695,874,2,1371945600,477,1,0,,0,3876.608333333333
230390,190,1,1359936000,695,1,0,,0,6655.575
394879,790,7,1400198400,0,0,0,,0,0.0
359641,1059,4,1382745600,1106,1,1,,0,9000.341666666667
413992,509,6,1379376000,367,1,0,,0,3806.9083333333333
281975,1057,3,1365120000,592,1,1,,0,6095.708333333333
197809,990,3,1381276800,528,1,1,,0,5769.533333333334
383747,130,1,1397692800,677,1,1,,1,7215.583333333333
337889,571,6,1363737600,782,1,0,,0,7572.933333333333
654060,675,2,1368316800,521,1,1,,0,5280.325
604564,424,6,1393372800,811,1,0,,0,7321.525
174211,722,6,1430438400,1081,1,0,,0,10329.333333333334
197231,891,4,1407283200,936,1,0,,1,6502.608333333334
514692,244,3,1357603200,566,1,1,,0,5414.8
15349,338,7,1361923200,0,0,0,,1,0.0
206461,532,1,1398729600,1311,1,0,,0,10274.491666666667
10577,762,1,1422403200,431,1,1,,1,4778.716666666666
497421,523,2,1421625600,1627,1,1,,1,13800.3
415599,947,5,1377561600,1197,1,1,,1,9130.116666666667
51571,584,2,1373414400,325,1,0,,1,3230.975
609730,456,4,1369785600,1239,1,1,,0,9693.116666666667
296632,905,1,1358640000,1936,1,1,,0,15704.266666666666
423520,186,6,1374278400,399,1,0,,0,3816.825
290548,798,4,1428019200,984,1,1,,0,10427.233333333334
419665,276,3,1377734400,431,1,0,,0,3654.7833333333333
420538,856,3,1421020800,1001,1,0,,1,8330.05
217544,538,2,1373155200,542,1,0,,0,4198.216666666666
132638,904,7,1385510400,0,0,0,,0,0.0
161231,1093,5,1424736000,921,1,1,,1,8236.233333333334
60960,211,7,1428105600,0,0,0,,0,0.0
669836,1073,1,1386979200,868,1,1,,0,10453.758333333333
468622,1092,7,1409184000,0,0,0,,0,0.0
305160,641,4,1379203200,439,1,0,,1,3910.1666666666665
2335,835,3,1378425600,693,1,1,,0,5980.458333333333
3194,87,7,1397865600,0,0,0,,0,0.0
412316,979,5,1427414400,642,1,1,,0,6923.633333333333
98287,295,1,1429833600,786,1,1,,0,8374.108333333334
695502,1103,2,1400371200,459,1,1,,0,6353.466666666666
630407,155,4,1362700800,571,1,1,,1,6283.375
571087,744,3,1385164800,820,1,1,,0,8034.283333333334
432742,93,4,1393372800,634,1,1,,1,6403.591666666666
71057,753,3,1384992000,756,1,1,,0,8184.575
256949,904,7,1412121600,0,0,0,,0,0.0
497297,980,1,1365897600,801,1,1,,0,9394.816666666668
362059,1081,2,1400976000,786,1,1,,0,9035.591666666667
114603,581,2,1369267200,521,1,0,,0,4154.6
537324,23,7,1408320000,0,0,0,,0,0.0
302542,1095,5,1433289600,676,1,1,,0,6510.191666666667
477958,844,3,1396310400,664,1,1,,0,6096.325
372155,343,1,1370736000,572,1,0,,0,4784.108333333334
497614,714,2,1417824000,364,1,1,,0,5215.3
115863,397,1,1359936000,1027,1,1,,0,10572.65
536522,967,2,1409443200,1075,1,1,,1,10416.216666666667
60343,188,5,1421107200,370,1,0,,1,3718.75
150664,302,1,1430524800,276,1,0,,0,3107.883333333333
7299,281,6,1412899200,683,1,0,,0,6715.35
114384,684,6,1392768000,731,1,0,,0,7380.658333333334
693342,690,1,1378339200,1007,1,1,,1,9115.391666666666
547500,357,4,1413763200,946,1,1,,0,7963.275
24623,1071,3,1371513600,748,1,1,,0,6803.983333333334
664784,961,5,1363132800,0,0,1,,0,0.0
337487,155,4,1421107200,0,0,1,,1,0.0
670167,730,5,1396828800,1429,1,1,,0,13686.433333333332
224544,172,2,1391212800,881,1,1,,0,8460.941666666668
108066,310,2,1395619200,780,1,1,,0,8860.241666666667
694229,913,6,1410393600,1103,1,0,,0,8617.383333333333
234270,544,3,1379462400,2176,1,1,,0,17137.591666666667
172277,1000,2,1432771200,893,1,1,,0,9379.508333333333
562833,16,1,1404432000,1070,1,1,,0,10595.316666666668
467388,1026,1,1390780800,1630,1,1,,0,15634.725
481994,568,7,1394582400,0,0,0,,1,0.0
74511,897,2,1369008000,281,1,0,,0,2543.3333333333335
180279,515,5,1370217600,887,1,1,,0,8681.3
563513,600,1,1423872000,726,1,1,,0,8228.65
673266,413,5,1427673600,936,1,0,,0,7328.833333333333
361359,233,5,1384473600,1064,1,1,,0,9434.058333333332
570560,594,2,1404518400,489,1,1,,0,5595.075
429539,239,2,1410134400,603,1,1,,0,6571.933333333333
549400,390,6,1429920000,886,1,0,,0,7772.7
150021,100,3,1377043200,853,1,1,,1,8910.408333333333
696001,360,5,1360022400,886,1,1,,1,7950.266666666666
441003,1084,4,1391990400,827,1,0,,0,5950.4
704418,525,4,1399507200,1058,1,1,,0,11271.191666666668
230374,1042,2,1402617600,586,1,1,,0,6040.383333333333
538264,734,5,1373241600,850,1,1,,0,8368.65
287032,686,5,1403568000,695,1,0,,1,5736.808333333333
347925,474,5,1393545600,810,1,1,,1,8125.733333333334
565729,1089,4,1402012800,1343,1,1,,0,13489.083333333334
622490,448,6,1400889600,490,1,0,,0,5314.2
87673,349,6,1390435200,807,1,0,,0,7708.816666666667
678101,943,7,1358294400,0,0,0,,0,0.0
523800,358,6,1392336000,1247,1,0,,0,10121.066666666668
148824,820,5,1362960000,1186,1,1,,0,12881.166666666666
214350,560,5,1425168000,1511,1,0,,1,11926.541666666666
24194,1062,5,1385683200,514,1,0,,1,5181.433333333333
622560,849,1,1395100800,1038,1,1,,0,10440.55
412622,1095,5,1386720000,887,1,1,,0,7936.725
393964,694,3,1410825600,621,1,0,,0,5368.8
499205,205,3,1374192000,823,1,1,,1,7975.591666666666
197329,573,7,1388361600,0,0,0,,0,0.0
343824,804,5,1394064000,416,1,0,,0,4356.991666666667
609826,856,3,1411603200,952,1,1,,0,7691.625
339822,252,3,1377993600,709,1,0,,0,8210.691666666668
74602,457,3,1376784000,410,1,1,,0,4773.691666666667
449064,665,6,1432339200,753,1,0,,0,7191.1
102407,422,3,1380844800,494,1,1,,0,5366.05
259790,57,1,1398384000,844,1,0,,0,7400.15
18737,125,2,1434844800,1818,1,1,,1,15622.658333333333
136994,947,4,1366329600,997,1,1,,1,8665.5
225299,279,7,1399766400,0,0,0,,0,0.0
230115,156,3,1434672000,702,1,1,,1,8022.725
395685,869,7,1392768000,0,0,0,,0,0.0
587529,234,3,1437868800,1147,1,1,,0,11476.441666666668
184611,123,1,1437782400,1314,1,1,,0,12133.191666666668
31771,640,5,1378944000,950,1,1,,0,11481.208333333334
640775,110,1,1392681600,581,1,0,,0,5007.325
507006,733,1,1408665600,3555,1,1,,1,16898.85
134574,808,2,1399248000,606,1,0,,0,6562.916666666667
221934,914,1,1384560000,1406,1,1,,0,13514.191666666668
297296,393,3,1384992000,474,1,0,,1,4646.45
382099,902,7,1410220800,0,0,0,,0,0.0
552080,441,4,1383350400,533,1,0,,0,4602.3
140685,391,7,1373241600,0,0,0,,0,0.0
419236,798,5,1407542400,984,1,1,,0,8835.108333333334
672815,798,6,1381622400,343,1,0,,0,3051.4
136295,637,2,1424390400,648,1,1,,1,7500.841666666666
625267,621,2,1368057600,745,1,0,,1,5586.75
703298,44,1,1428883200,835,1,1,,1,9004.991666666667
595487,1008,1,1386547200,888,1,1,,0,9092.933333333332
515101,868,2,1357084800,614,1,1,,0,7697.158333333334
702585,695,1,1412380800,432,1,0,,0,3937.9166666666665
598063,107,4,1397347200,796,1,0,,1,6227.983333333334
619523,916,7,1397174400,0,0,0,,0,0.0
306390,554,6,1380931200,440,1,0,,0,4110.191666666667
435450,319,7,1436659200,0,0,0,,0,0.0
150532,448,5,1401408000,661,1,0,,1,6522.216666666666
403221,886,4,1415318400,650,1,1,,0,6828.608333333334
703213,86,7,1361059200,0,0,0,,0,0.0
243491,955,1,1422057600,500,1,1,,0,5918.05
522874,480,4,1406764800,553,1,0,,0,4322.425
455877,522,7,1431648000,0,0,0,,0,0.0
652038,498,1,1435881600,888,1,0,,0,7176.525
559612,989,6,1365984000,401,1,0,,0,3548.4666666666667
502957,170,4,1418774400,459,1,1,,0,5926.025
207079,864,7,1381622400,0,0,0,,0,0.0
701479,506,3,1434240000,1082,1,1,,0,10281.533333333333
378895,512,7,1388361600,1385,1,0,,0,7911.866666666667
39102,901,4,1409011200,707,1,0,,1,7382.708333333333
189980,624,6,1406073600,510,1,0,,0,4900.558333333333
55627,136,1,1367539200,539,1,1,,0,7074.441666666667
440244,854,6,1371686400,914,1,0,,0,7555.225
393373,806,1,1435190400,0,0,1,,0,0.0
168711,1085,2,1424908800,704,1,0,,0,5662.458333333333
426376,1068,4,1426118400,434,1,1,,0,4664.85
550128,770,4,1387411200,819,1,1,,0,8043.683333333333
428101,884,5,1413331200,733,1,1,,0,6623.491666666667
111192,95,5,1385510400,1005,1,1,,0,9439.85
682264,480,3,1365897600,619,1,0,,0,4517.983333333334
635668,448,3,1369353600,653,1,0,,1,6607.8
443107,750,2,1377820800,283,1,0,,0,3236.016666666667
700963,444,4,1432598400,1350,1,1,,1,11846.016666666666
676824,653,5,1414281600,594,1,1,,0,6529.075
626155,284,1,1431043200,376,1,0,,1,3872.325
4710,439,4,1362441600,914,1,1,,0,7419.458333333333
338712,800,3,1379030400,567,1,1,,0,6169.675
623230,799,4,1395792000,805,1,0,,0,7632.608333333334
351337,280,3,1363392000,446,1,0,,1,5073.4
289360,617,5,1378425600,578,1,1,,1,6579.358333333334
67026,634,2,1404259200,717,1,0,,0,6095.041666666667
574873,746,6,1371859200,427,1,0,,0,4394.85
380873,233,3,1366761600,972,1,0,,0,7958.408333333334
266763,1,4,1408233600,722,1,1,,1,6807.725
547057,189,4,1407369600,801,1,0,,0,6841.366666666667
412019,465,1,1421971200,648,1,1,,1,7121.533333333334
385076,74,2,1396483200,1025,1,1,,0,9475.458333333334
356595,1072,1,1403913600,675,1,0,,0,5869.183333333333
438458,928,2,1427500800,503,1,0,,0,5156.833333333333
197609,59,1,1422316800,788,1,1,,1,8276.908333333333
15762,545,5,1388448000,1225,1,1,,0,11915.891666666666
39782,697,3,1416614400,948,1,1,,1,8732.866666666667
94951,135,3,1422489600,500,1,1,,0,5830.425
580011,57,4,1394582400,948,1,0,,0,9125.675
348407,695,1,1424390400,445,1,0,,0,4630.825
565276,236,2,1368835200,1050,1,1,,0,9805.191666666668
410520,1049,5,1431475200,731,1,1,,1,7210.008333333333
246893,291,6,1404864000,560,1,0,,0,5461.808333333333
488464,569,3,1412985600,714,1,1,,0,5240.208333333333
467354,288,3,1378080000,333,1,0,,0,3705.925
391296,9,7,1363824000,0,0,0,,0,0.0
255552,183,5,1397088000,706,1,1,,0,6628.816666666667
128134,947,1,1431820800,1241,1,1,,0,10857.125
509447,803,5,1401753600,556,1,1,,0,6710.291666666667
3170,748,4,1409097600,0,0,0,,0,0.0
394679,534,3,1375660800,472,1,1,,0,5333.766666666666
682427,1067,3,1357257600,469,1,1,,0,5350.391666666666
222060,32,6,1386374400,289,1,0,,0,2302.6916666666666
246137,370,7,1369612800,0,0,0,,0,0.0
512513,985,1,1429920000,720,1,0,,1,6465.591666666666
244585,306,6,1404000000,331,1,0,,0,3042.8166666666666
615326,542,5,1383350400,567,1,1,,0,6094.916666666667
426811,518,2,1364515200,408,1,0,,0,4162.733333333334
151417,346,3,1368748800,686,1,1,,0,7957.533333333334
271324,622,7,1420156800,0,0,0,,0,0.0
573860,298,6,1376006400,1001,1,0,,0,8272.966666666667
81535,119,4,1419120000,576,1,0,,0,4976.483333333334
688138,43,7,1390694400,0,0,0,,0,0.0
559815,445,4,1362787200,1242,1,0,,0,7965.866666666667
134732,507,6,1399420800,813,1,0,,0,6898.291666666667
322997,233,5,1377820800,1025,1,1,,0,9052.016666666666
42822,350,5,1417392000,500,1,0,,0,5180.641666666666
626188,256,6,1374105600,1428,1,0,,0,10699.883333333333
266689,852,6,1433808000,433,1,0,,0,4385.1
43158,436,7,1386374400,0,0,0,,0,0.0
82019,827,4,1400198400,1021,1,1,,0,9273.208333333334
616029,522,4,1397347200,727,1,1,,0,7724.208333333333
707644,1054,7,1403568000,0,0,0,,0,0.0
39859,430,3,1357516800,555,1,0,,0,5355.216666666666
602329,687,7,1426723200,0,0,0,,0,0.0
631180,634,3,1380326400,704,1,1,,0,7202.458333333333
140558,750,3,1370649600,281,1,0,,1,3152.95
170717,1074,7,1373328000,0,0,0,,0,0.0
531717,171,2,1387411200,973,1,1,,0,9927.1
227681,913,2,1357689600,1593,1,1,,1,13448.841666666667
174572,685,4,1433030400,504,1,0,,1,5211.15
